ID,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
12,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:48:06.557Z,,green,,,500,timeout,task,,,32835,32834,32331,32330,32351,32851,,green
12,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:48:06.051Z,,green,TRUE,green,796,response,task,green,keydown(g),32330,32380,31584,31585,31601,32351,,green
12,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:48:05.307Z,,green,,,500,timeout,task,,,31585,31584,31083,31084,31101,31601,,green
12,Trial,flow.Sequence,2_0_9,2024-09-26T08:48:04.806Z,,orange,,,1583,completion,task,,,31084,31083,29484,29485,29500,31101,,orange
12,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:48:04.806Z,,orange,,,500,timeout,task,,,31084,31083,30590,30589,30601,31101,,orange
12,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:48:04.310Z,,orange,TRUE,orange,655,response,task,orange,keydown(o),30589,30639,29984,29985,30001,30601,,orange
12,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:48:03.707Z,,orange,,,501,timeout,task,,,29985,29984,29484,29485,29500,30001,,orange
12,Trial,flow.Sequence,2_0_8,2024-09-26T08:48:03.207Z,,orange,,,1716,completion,task,,,29485,29484,27751,27752,27768,29500,,orange
12,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:48:03.207Z,,orange,,,500,timeout,task,,,29485,29484,28991,28991,29000,29500,,orange
12,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:48:02.712Z,,orange,TRUE,orange,790,response,task,orange,keydown(o),28990,29041,28251,28252,28267,29000,,orange
12,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:48:01.973Z,,orange,,,499,timeout,task,,,28251,28251,27751,27752,27768,28267,,orange
12,Trial,flow.Sequence,2_0_7,2024-09-26T08:48:01.474Z,,red,,,1750,completion,task,,,27752,27751,25984,25985,26001,27768,,orange
12,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:48:01.473Z,,red,,,500,timeout,task,,,27751,27751,27255,27255,27268,27768,,orange
12,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:48:00.976Z,,red,TRUE,red,821,response,task,red,keydown(r),27254,27305,26484,26485,26501,27268,,orange
12,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:48:00.207Z,,red,,,500,timeout,task,,,26485,26484,25984,25985,26001,26501,,orange
12,Trial,flow.Sequence,2_0_6,2024-09-26T08:47:59.707Z,,green,,,1934,completion,task,,,25985,25984,24034,24036,24050,26001,,green
12,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:47:59.707Z,,green,,,500,timeout,task,,,25985,25984,25479,25478,25501,26001,,green
12,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:47:59.200Z,,green,TRUE,green,994,response,task,green,keydown(g),25477,25528,24534,24535,24550,25501,,green
12,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:47:58.257Z,,green,,,500,timeout,task,,,24535,24534,24034,24036,24050,24550,,green
12,Trial,flow.Sequence,2_0_5,2024-09-26T08:47:57.758Z,,green,,,1833,completion,task,,,24036,24034,22184,22185,22201,24050,,red
12,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:47:57.757Z,,green,,,500,timeout,task,,,24035,24034,23542,23541,23550,24050,,red
12,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:47:57.263Z,,green,TRUE,green,907,response,task,green,keydown(g),23540,23591,22684,22685,22701,23550,,red
12,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:47:56.407Z,,green,,,500,timeout,task,,,22685,22684,22184,22186,22201,22701,,red
12,Trial,flow.Sequence,2_0_4,2024-09-26T08:47:55.907Z,,red,,,1583,completion,task,,,22185,22184,20584,20586,20601,22201,,red
12,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:47:55.907Z,,red,,,500,timeout,task,,,22185,22184,21690,21689,21701,22201,,red
12,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:47:55.411Z,,red,TRUE,red,655,response,task,red,keydown(r),21689,21739,21084,21085,21101,21701,,red
12,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:47:54.807Z,,red,,,500,timeout,task,,,21085,21084,20584,20586,20601,21101,,red
12,Trial,flow.Sequence,2_0_3,2024-09-26T08:47:54.308Z,,red,,,1801,completion,task,,,20585,20584,18767,18769,18783,20601,,green
12,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:47:54.307Z,,red,,,501,timeout,task,,,20585,20584,20091,20090,20100,20601,,green
12,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:47:53.812Z,,red,TRUE,red,873,response,task,red,keydown(r),20090,20140,19267,19268,19284,20100,,green
12,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:47:52.990Z,,red,,,501,timeout,task,,,19268,19267,18767,18769,18783,19284,,green
12,Trial,flow.Sequence,2_0_2,2024-09-26T08:47:52.491Z,,green,,,2183,completion,task,,,18769,18767,16567,16569,16584,18783,,orange
12,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:47:52.490Z,,green,,,499,timeout,task,,,18768,18767,18266,18265,18284,18783,,orange
12,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:47:51.987Z,,green,TRUE,green,1249,response,task,green,keydown(g),18265,18316,17067,17068,17084,18284,,orange
12,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:47:50.790Z,,green,,,500,timeout,task,,,17068,17067,16567,16569,16584,17084,,orange
12,Trial,flow.Sequence,2_0_1,2024-09-26T08:47:50.291Z,,orange,,,2017,completion,task,,,16568,16567,14534,14535,14550,16584,,green
12,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:47:50.290Z,,orange,,,501,timeout,task,,,16568,16567,16069,16069,16083,16584,,green
12,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:47:49.791Z,,orange,TRUE,orange,1085,response,task,orange,keydown(o),16068,16119,15034,15035,15050,16083,,green
12,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:47:48.757Z,,orange,,,500,timeout,task,,,15034,15034,14534,14536,14550,15050,,green
12,Trial,flow.Sequence,2_0_0,2024-09-26T08:47:48.258Z,,orange,,,1867,completion,task,,,14535,14534,12650,12638,12667,14550,,orange
12,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:47:48.257Z,,orange,,,500,timeout,task,,,14535,14534,14027,14026,14050,14550,,orange
12,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:47:47.748Z,,orange,TRUE,orange,926,response,task,orange,keydown(o),14026,14076,13150,13151,13167,14050,,orange
12,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:47:46.873Z,,orange,,,500,timeout,task,,,13151,13150,12650,12638,12667,13167,,orange
12,Practice frame,canvas.Frame,1,2024-09-26T08:47:46.358Z,,,,,6319,null,,,,12636,12635,6291,6285,6316,12667,,
12,Practice task,flow.Loop,1_0,2024-09-26T08:47:46.357Z,,,,,6317,completion,,,,12635,12633,6291,6289,6316,12650,,
12,Trial,flow.Sequence,1_0_3,2024-09-26T08:47:46.357Z,,blue,,,1283,completion,practice,,,12634,12633,11334,11335,11350,12650,,blue
12,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:47:46.356Z,,blue,,,501,timeout,practice,,,12634,12633,12144,12143,12149,12650,,blue
12,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:47:45.865Z,,blue,TRUE,blue,360,response,practice,blue,keydown(b),12143,12194,11834,11835,11850,12149,,blue
12,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:47:45.557Z,,blue,,,500,timeout,practice,,,11834,11834,11334,11335,11350,11850,,blue
12,Trial,flow.Sequence,1_0_2,2024-09-26T08:47:45.057Z,,orange,,,1567,completion,practice,,,11335,11334,9750,9752,9767,11350,,orange
12,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:47:45.057Z,,orange,,,500,timeout,practice,,,11334,11334,10834,10833,10850,11350,,orange
12,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:47:44.555Z,,orange,TRUE,orange,633,response,practice,orange,keydown(o),10833,10883,10250,10251,10267,10850,,orange
12,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:47:43.973Z,,orange,,,500,timeout,practice,,,10251,10250,9750,9752,9767,10267,,orange
12,Trial,flow.Sequence,1_0_1,2024-09-26T08:47:43.474Z,,red,,,1651,completion,practice,,,9751,9750,8084,8086,8099,9767,,red
12,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:47:43.473Z,,red,,,500,timeout,practice,,,9751,9750,9253,9252,9267,9767,,red
12,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:47:42.974Z,,red,TRUE,red,720,response,practice,red,keydown(r),9252,9303,8583,8585,8599,9267,,red
12,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:47:42.307Z,,red,,,500,timeout,practice,,,8584,8583,8084,8086,8099,8599,,red
12,Trial,flow.Sequence,1_0_0,2024-09-26T08:47:41.808Z,,green,,,1768,completion,practice,,,8085,8084,6291,6289,6316,8099,,green
12,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:47:41.807Z,,green,,,499,timeout,practice,,,8084,8084,7593,7592,7600,8099,,green
12,Stroop screen,canvas.Screen,1_0_0_1,2024-09-26T08:47:41.314Z,,green,TRUE,green,842,response,practice,green,keydown(g),7591,7642,6800,6802,6817,7600,,green
12,Fixation cross,canvas.Screen,1_0_0_0,2024-09-26T08:47:40.524Z,,green,,,501,timeout,practice,,,6801,6800,6291,6289,6316,6817,,green
12,Instruction,html.Screen,0,2024-09-26T08:47:40.006Z,"{""labjs_version"":""20.2.4"",​""labjs_build"":{""flavor"":""development"",​""commit"":""f5b4a49f956347addd546a832a",,,,6242,response,,continue,keypress(Space),6284,6332,90,80,100,6316,{},
,,,,,,,,,,,,,,,,,,,,,
Giulia,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
,Instruction,html.Screen,0,2024-09-26T08:47:36.827Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Macintosh",,,,,,,,,,,,,,,,
,Fixation cross,canvas.Screen,1_0_0_0,2024-09-26T08:47:37.351Z,,green,,,512,timeout,practice,,,2984,2983,2501,2466,2521,3033,,green
,Stroop screen,canvas.Screen,1_0_0_1,2024-09-26T08:47:38.191Z,,green,TRUE,green,821,response,practice,green,keydown(g),3824,3804,2983,2984,3033,3866,,green
,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:47:38.700Z,,green,,,499,timeout,practice,,,4333,4332,3831,3824,3866,4365,,green
,Trial,flow.Sequence,1_0_0,2024-09-26T08:47:38.700Z,,green,,,1811,completion,practice,,,4333,4332,2501,2466,2521,4365,,green
,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:47:39.198Z,,red,,,499,timeout,practice,,,4832,4831,4332,4334,4365,4864,,red
,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:47:40.212Z,,red,TRUE,red,994,response,practice,red,keydown(r),5845,5825,4831,4832,4864,5887,,red
,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:47:40.721Z,,red,,,501,timeout,practice,,,6354,6354,5854,5845,5887,6388,,red
,Trial,flow.Sequence,1_0_1,2024-09-26T08:47:40.721Z,,red,,,1989,completion,practice,,,6355,6354,4332,4334,4365,6388,,red
,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:47:41.228Z,,blue,,,507,timeout,practice,,,6861,6860,6354,6355,6388,6895,,blue
,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:47:42.068Z,,blue,TRUE,blue,821,response,practice,blue,keydown(b),7701,7681,6860,6861,6895,7750,,blue
,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:47:42.585Z,,blue,,,500,timeout,practice,,,8218,8218,7716,7701,7750,8250,,blue
,Trial,flow.Sequence,1_0_2,2024-09-26T08:47:42.585Z,,blue,,,1830,completion,practice,,,8219,8218,6354,6355,6388,8250,,blue
,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:47:43.085Z,,orange,,,501,timeout,practice,,,8718,8718,8218,8219,8250,8751,,orange
,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:47:43.879Z,,orange,TRUE,orange,775,response,practice,orange,keydown(o),9512,9493,8718,8718,8751,9556,,orange
,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:47:44.390Z,,orange,,,502,timeout,practice,,,10023,10023,9522,9512,9556,10058,,orange
,Trial,flow.Sequence,1_0_3,2024-09-26T08:47:44.390Z,,orange,,,1773,completion,practice,,,10024,10023,8218,8219,8250,10058,,orange
,Practice task,flow.Loop,1_0,2024-09-26T08:47:44.391Z,,,,,7502,completion,,,,10024,10023,2501,2466,2521,10058,,
,Practice frame,canvas.Frame,1,2024-09-26T08:47:44.391Z,,,,,7503,,,,,10024,10024,2501,2461,2521,10096,,
,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:47:44.932Z,,orange,,,503,timeout,task,,,10565,10564,10058,10026,10096,10599,,orange
,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:47:45.859Z,,orange,TRUE,orange,910,response,task,orange,keydown(o),11493,11474,10564,10565,10599,11535,,orange
,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:47:46.369Z,,orange,,,501,timeout,task,,,12002,12002,11503,11493,11535,12036,,orange
,Trial,flow.Sequence,2_0_0,2024-09-26T08:47:46.369Z,,orange,,,1906,completion,task,,,12002,12002,10058,10026,10096,12036,,orange
,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:47:46.878Z,,red,,,507,timeout,task,,,12511,12511,12002,12002,12036,12543,,red
,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:47:47.820Z,,red,TRUE,red,923,response,task,red,keydown(r),13453,13434,12511,12512,12543,13493,,red
,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:47:48.331Z,,red,,,505,timeout,task,,,13965,13964,13460,13454,13493,13998,,red
,Trial,flow.Sequence,2_0_1,2024-09-26T08:47:48.332Z,,red,,,1928,completion,task,,,13965,13964,12002,12002,12036,13998,,red
,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:47:48.835Z,,red,,,502,timeout,task,,,14469,14468,13964,13965,13998,14500,,green
,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:47:50.151Z,,red,TRUE,red,1297,response,task,red,keydown(r),15784,15765,14468,14469,14500,15828,,green
,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:47:50.667Z,,red,,,507,timeout,task,,,16301,16300,15796,15784,15828,16335,,green
,Trial,flow.Sequence,2_0_2,2024-09-26T08:47:50.668Z,,red,,,2302,completion,task,,,16301,16300,13964,13965,13998,16335,,green
,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:47:51.158Z,,red,,,491,timeout,task,,,16791,16791,16300,16301,16335,16826,,orange
,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:47:52.230Z,,red,TRUE,red,1054,response,task,red,keydown(r),17864,17845,16791,16792,16826,17906,,orange
,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:47:52.740Z,,red,,,501,timeout,task,,,18373,18372,17873,17864,17906,18407,,orange
,Trial,flow.Sequence,2_0_3,2024-09-26T08:47:52.740Z,,red,,,2037,completion,task,,,18373,18372,16300,16301,16335,18407,,orange
,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:47:53.239Z,,blue,,,499,timeout,task,,,18872,18871,18372,18373,18407,18906,,red
,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:47:54.651Z,,blue,TRUE,blue,1394,response,task,blue,keydown(b),20284,20265,18871,18872,18906,20330,,red
,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:47:55.163Z,,blue,,,498,timeout,task,,,20797,20796,20295,20284,20330,20828,,red
,Trial,flow.Sequence,2_0_4,2024-09-26T08:47:55.163Z,,blue,,,2389,completion,task,,,20797,20796,18372,18373,18407,20828,,red
,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:47:55.670Z,,blue,,,509,timeout,task,,,21304,21303,20796,20797,20828,21337,,orange
,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:47:56.682Z,,blue,TRUE,blue,993,response,task,blue,keydown(b),22315,22296,21303,21304,21337,22356,,orange
,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:47:57.190Z,,blue,,,499,timeout,task,,,22823,22823,22322,22316,22356,22855,,orange
,Trial,flow.Sequence,2_0_5,2024-09-26T08:47:57.190Z,,blue,,,1995,completion,task,,,22824,22823,20796,20797,20828,22855,,orange
,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:47:57.696Z,,green,,,507,timeout,task,,,23329,23329,22823,22824,22855,23362,,green
,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:47:58.713Z,,green,TRUE,green,998,response,task,green,keydown(g),24346,24327,23329,23330,23362,24399,,green
,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:47:59.231Z,,green,,,498,timeout,task,,,24865,24864,24364,24346,24399,24897,,green
,Trial,flow.Sequence,2_0_6,2024-09-26T08:47:59.232Z,,green,,,2009,completion,task,,,24865,24864,22823,22824,22855,24897,,green
,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:47:59.737Z,,red,,,507,timeout,task,,,25371,25370,24864,24865,24897,25404,,blue
,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:48:00.836Z,,red,TRUE,red,1080,response,task,red,keydown(r),26469,26450,25370,25371,25404,26511,,blue
,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:48:01.345Z,,red,,,501,timeout,task,,,26978,26977,26479,26469,26511,27012,,blue
,Trial,flow.Sequence,2_0_7,2024-09-26T08:48:01.345Z,,red,,,2080,completion,task,,,26978,26977,24864,24865,24897,27012,,blue
,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:48:01.846Z,,blue,,,499,timeout,task,,,27480,27479,26977,26978,27012,27511,,green
,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:48:03.021Z,,blue,TRUE,blue,1156,response,task,blue,keydown(b),28654,28635,27479,27480,27511,28701,,green
,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:48:03.537Z,,blue,,,500,timeout,task,,,29170,29169,28668,28654,28701,29201,,green
,Trial,flow.Sequence,2_0_8,2024-09-26T08:48:03.537Z,,blue,,,2157,completion,task,,,29170,29169,26977,26978,27012,29201,,green
,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:48:04.042Z,,green,,,507,timeout,task,,,29675,29675,29169,29170,29201,29708,,green
,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:48:05.036Z,,green,TRUE,green,975,response,task,green,keydown(g),30669,30650,29675,29675,29708,30713,,green
,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:48:05.547Z,,green,,,499,timeout,task,,,31180,31180,30679,30669,30713,31212,,green
,Trial,flow.Sequence,2_0_9,2024-09-26T08:48:05.547Z,,green,,,1979,completion,task,,,31181,31180,29169,29170,29201,31212,,green
,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:48:06.052Z,,green,,,507,timeout,task,,,31685,31684,31180,31181,31212,31719,,green
,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:48:07.390Z,,green,TRUE,green,1320,response,task,green,keydown(g),33023,33004,31684,31685,31719,33071,,green
,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:48:07.905Z,,green,,,501,timeout,task,,,33538,33538,33039,33023,33071,33572,,green
,Trial,flow.Sequence,2_0_10,2024-09-26T08:48:07.905Z,,green,,,2326,completion,task,,,33538,33538,31180,31181,31212,33572,,green
,Fixation cross,canvas.Screen,2_0_11_0,2024-09-26T08:48:08.414Z,,blue,,,507,timeout,task,,,34047,34046,33538,33538,33572,34079,,blue
,Stroop screen,canvas.Screen,2_0_11_1,2024-09-26T08:48:09.201Z,,blue,TRUE,blue,770,response,task,blue,keydown(b),34835,34816,34046,34047,34079,34881,,blue
,Inter-trial interval,canvas.Screen,2_0_11_2,2024-09-26T08:48:09.715Z,,blue,,,499,timeout,task,,,35348,35348,34847,34835,34881,35380,,blue
,Trial,flow.Sequence,2_0_11,2024-09-26T08:48:09.716Z,,blue,,,1776,completion,task,,,35349,35348,33538,33538,33572,35380,,blue
,Fixation cross,canvas.Screen,2_0_12_0,2024-09-26T08:48:10.222Z,,red,,,507,timeout,task,,,35855,35854,35348,35349,35380,35887,,red
,Stroop screen,canvas.Screen,2_0_12_1,2024-09-26T08:48:10.647Z,,red,TRUE,red,408,response,task,red,keydown(r),36280,36262,35854,35855,35887,36324,,red
,Inter-trial interval,canvas.Screen,2_0_12_2,2024-09-26T08:48:11.161Z,,red,,,507,timeout,task,,,36794,36793,36289,36281,36324,36831,,red
,Trial,flow.Sequence,2_0_12,2024-09-26T08:48:11.161Z,,red,,,1413,completion,task,,,36794,36793,35348,35349,35380,36831,,red
,Fixation cross,canvas.Screen,2_0_13_0,2024-09-26T08:48:11.667Z,,green,,,504,timeout,task,,,37300,37300,36793,36794,36831,37335,,blue
,Stroop screen,canvas.Screen,2_0_13_1,2024-09-26T08:48:13.035Z,,green,TRUE,green,1348,response,task,green,keydown(g),38668,38648,37300,37300,37335,38716,,blue
,Inter-trial interval,canvas.Screen,2_0_13_2,2024-09-26T08:48:13.550Z,,green,,,499,timeout,task,,,39183,39183,38681,38668,38716,39215,,blue
,Trial,flow.Sequence,2_0_13,2024-09-26T08:48:13.550Z,,green,,,2352,completion,task,,,39183,39183,36793,36794,36831,39215,,blue
,Fixation cross,canvas.Screen,2_0_14_0,2024-09-26T08:48:14.057Z,,orange,,,506,timeout,task,,,39690,39690,39183,39183,39215,39721,,blue
,Stroop screen,canvas.Screen,2_0_14_1,2024-09-26T08:48:15.020Z,,orange,TRUE,orange,944,response,task,orange,keydown(o),40653,40634,39690,39690,39721,40692,,blue
,Inter-trial interval,canvas.Screen,2_0_14_2,2024-09-26T08:48:15.526Z,,orange,,,501,timeout,task,,,41159,41159,40659,40653,40692,41193,,blue
,Trial,flow.Sequence,2_0_14,2024-09-26T08:48:15.526Z,,orange,,,1944,completion,task,,,41159,41159,39183,39183,39215,41193,,blue
,Fixation cross,canvas.Screen,2_0_15_0,2024-09-26T08:48:16.033Z,,green,,,507,timeout,task,,,41666,41665,41159,41160,41193,41700,,orange
,Stroop screen,canvas.Screen,2_0_15_1,2024-09-26T08:48:17.028Z,,green,TRUE,green,977,response,task,green,keydown(g),42661,42642,41665,41666,41700,42703,,orange
,Inter-trial interval,canvas.Screen,2_0_15_2,2024-09-26T08:48:17.537Z,,green,,,498,timeout,task,,,43170,43169,42668,42661,42703,43201,,orange
,Trial,flow.Sequence,2_0_15,2024-09-26T08:48:17.537Z,,green,,,1976,completion,task,,,43170,43169,41159,41159,41193,43201,,orange
,Fixation cross,canvas.Screen,2_0_16_0,2024-09-26T08:48:18.041Z,,orange,,,507,timeout,task,,,43674,43673,43169,43170,43201,43708,,orange
,Stroop screen,canvas.Screen,2_0_16_1,2024-09-26T08:48:19.566Z,,orange,TRUE,orange,1506,response,task,orange,keydown(o),45199,45179,43673,43674,43708,45244,,orange
