url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
,,Trial Sequence,flow.Sequence,12_1_0_41,completion,1189.6999996185186,221409.5,221399.852,221433.2,222622.89999961853,222625.7999997139,2025-09-11T06:31:10.568Z,222649.9,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_42_0,timeout,533.3999999999942,222625.89999961853,222616.6,222649.9,223166.0,223168.09999990463,2025-09-11T06:31:11.110Z,223183.3,,,cable,CABLE,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_1_0_42_1,timeout,32.30000000001746,223168.2999997139,223166.0,223183.3,223200.0,223200.59999990463,2025-09-11T06:31:11.142Z,223215.6,,,cable,CABLE,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_1_0_42_2,timeout,33.39999999999418,223200.69999980927,223200.0,223215.6,223232.3,223232.5,2025-09-11T06:31:11.174Z,223249.0,,,cable,CABLE,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_1_0_42_3,timeout,34.29999999998836,223232.5,223232.3,223249.0,223266.7,223267.19999980927,2025-09-11T06:31:11.209Z,223283.3,,,cable,CABLE,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_1_0_42_4,response,554.5999996185419,223267.2999997139,223266.7,223283.3,223837.89999961853,223842.09999990463,2025-09-11T06:31:11.784Z,223866.6,response_manmade,keypress(m),cable,CABLE,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_42,completion,1187.999999618536,222625.7999997139,222616.6,222649.9,223837.89999961853,223842.39999961853,2025-09-11T06:31:11.784Z,223866.6,,,cable,CABLE,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_1_0_43_0,timeout,533.3999999999942,223842.5,223833.3,223866.6,224383.3,224383.89999961853,2025-09-11T06:31:12.326Z,224400.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_1_0_43_1,timeout,33.29999999998836,224384.0,224383.3,224400.0,224415.7,224417.89999961853,2025-09-11T06:31:12.360Z,224433.3,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_1_0_43_2,timeout,33.40000000002328,224417.89999961853,224415.7,224433.3,224449.1,224451.39999961853,2025-09-11T06:31:12.393Z,224466.7,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_1_0_43_3,timeout,33.29999999998836,224451.5,224449.1,224466.7,224483.4,224483.5,2025-09-11T06:31:12.425Z,224500.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_1_0_43_4,response,750.8999996185303,224483.59999990463,224483.4,224500.0,225250.89999961853,225254.39999961853,2025-09-11T06:31:13.196Z,225266.7,response_manmade,keypress(m),drug,DRUG,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_43,completion,1384.2999996185245,223842.5,223833.3,223866.6,225250.89999961853,225254.59999990463,2025-09-11T06:31:13.196Z,225266.7,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_1_0_44_0,timeout,533.3999999999942,225254.7999997139,225250.0,225266.7,225782.8,225784.89999961853,2025-09-11T06:31:13.727Z,225800.1,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_1_0_44_1,timeout,32.29999999998836,225785.19999980927,225782.8,225800.1,225816.7,225817.2999997139,2025-09-11T06:31:13.759Z,225832.4,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_1_0_44_2,timeout,33.30000000001746,225817.39999961853,225816.7,225832.4,225850.1,225850.19999980927,2025-09-11T06:31:13.792Z,225865.7,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_1_0_44_3,timeout,34.39999999999418,225850.2999997139,225850.1,225865.7,225882.4,225882.89999961853,2025-09-11T06:31:13.825Z,225900.1,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_1_0_44_4,response,605.6999997138919,225883.0,225882.4,225900.1,226505.7999997139,226508.69999980927,2025-09-11T06:31:14.450Z,226532.4,response_manmade,keypress(m),cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_44,completion,1239.099999713886,225254.59999990463,225250.0,225266.7,226505.7999997139,226508.89999961853,2025-09-11T06:31:14.451Z,226532.4,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_45_0,timeout,534.2000000000116,226509.0,226500.1,226532.4,227050.1,227050.69999980927,2025-09-11T06:31:14.992Z,227066.6,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_1_0_45_1,timeout,32.5,227050.89999961853,227050.1,227066.6,227082.5,227084.39999961853,2025-09-11T06:31:15.026Z,227099.1,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_1_0_45_2,timeout,34.39999999999418,227084.5,227082.5,227099.1,227115.8,227116.2999997139,2025-09-11T06:31:15.058Z,227133.5,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_1_0_45_3,timeout,33.29999999998836,227116.39999961853,227115.8,227133.5,227150.1,227150.2999997139,2025-09-11T06:31:15.092Z,227166.8,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_1_0_45_4,response,923.7999999046442,227150.39999961853,227150.1,227166.8,228090.59999990463,228094.19999980927,2025-09-11T06:31:16.036Z,228116.8,response_manmade,keypress(m),ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_45,completion,1558.1999999046384,226509.0,226500.1,226532.4,228090.59999990463,228094.5,2025-09-11T06:31:16.036Z,228116.8,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_46_0,timeout,533.0,228094.59999990463,228083.5,228116.8,228633.5,228634.0,2025-09-11T06:31:16.576Z,228649.8,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_46_1,timeout,33.70000000001164,228634.2999997139,228633.5,228649.8,228666.9,228667.39999961853,2025-09-11T06:31:16.609Z,228683.5,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_1_0_46_2,timeout,33.29999999998836,228667.5,228666.9,228683.5,228700.1,228700.2999997139,2025-09-11T06:31:16.642Z,228716.8,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_46_3,timeout,33.40000000002328,228700.39999961853,228700.1,228716.8,228733.5,228734.09999990463,2025-09-11T06:31:16.676Z,228750.2,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_1_0_46_4,response,689.7999999999884,228734.19999980927,228733.5,228750.2,229440.0,229443.5,2025-09-11T06:31:17.385Z,229466.8,response_manmade,keypress(m),water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_46,completion,1323.2000000000116,228094.59999990463,228083.5,228116.8,229440.0,229443.7999997139,2025-09-11T06:31:17.385Z,229466.8,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_47_0,timeout,533.4000000000233,229444.0,229433.6,229466.8,229983.6,229984.19999980927,2025-09-11T06:31:17.926Z,230000.2,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_1_0_47_1,timeout,32.29999999998836,229984.2999997139,229983.6,230000.2,230015.9,230018.0,2025-09-11T06:31:17.960Z,230032.5,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_1_0_47_2,timeout,34.5,230018.09999990463,230015.9,230032.5,230049.3,230049.7999997139,2025-09-11T06:31:17.991Z,230067.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_1_0_47_3,timeout,33.20000000001164,230049.89999961853,230049.3,230067.0,230082.6,230084.5,2025-09-11T06:31:18.026Z,230100.2,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_1_0_47_4,response,756.5999997138861,230084.59999990463,230082.6,230100.2,230856.7999997139,230860.39999961853,2025-09-11T06:31:18.802Z,230883.6,response_natural,keypress(n),grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_47,completion,1389.9999997139093,229443.89999961853,229433.6,229466.8,230856.7999997139,230860.59999990463,2025-09-11T06:31:18.802Z,230883.6,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_48_0,timeout,533.3999999999942,230860.69999980927,230850.278,230883.6,231400.2,231400.89999961853,2025-09-11T06:31:19.342Z,231417.0,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_48_1,timeout,33.29999999998836,231401.19999980927,231400.2,231417.0,231433.6,231434.19999980927,2025-09-11T06:31:19.376Z,231450.3,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_1_0_48_2,timeout,32.40000000002328,231434.2999997139,231433.6,231450.3,231465.9,231468.09999990463,2025-09-11T06:31:19.409Z,231482.7,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_48_3,timeout,34.29999999998836,231468.09999990463,231465.9,231482.7,231500.4,231500.7999997139,2025-09-11T06:31:19.442Z,231517.0,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_1_0_48_4,response,937.0,231500.89999961853,231500.4,231517.0,232454.0,232457.5,2025-09-11T06:31:20.399Z,232483.6,response_natural,keypress(n),peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_48,completion,1570.3999999999942,230860.69999980927,230850.278,230883.6,232454.0,232457.89999961853,2025-09-11T06:31:20.399Z,232483.6,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_49_0,timeout,533.3999999999942,232458.0,232450.304,232483.6,233000.4,233000.89999961853,2025-09-11T06:31:20.942Z,233017.0,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_1_0_49_1,timeout,32.39999999999418,233001.09999990463,233000.4,233017.0,233032.7,233034.89999961853,2025-09-11T06:31:20.976Z,233049.4,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_1_0_49_2,timeout,34.30000000001746,233034.89999961853,233032.7,233049.4,233066.0,233066.59999990463,2025-09-11T06:31:21.008Z,233083.7,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_1_0_49_3,timeout,33.29999999998836,233066.7999997139,233066.0,233083.7,233099.4,233101.5,2025-09-11T06:31:21.043Z,233117.0,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_1_0_49_4,response,594.0,233101.59999990463,233099.4,233117.0,233711.0,233714.59999990463,2025-09-11T06:31:21.656Z,233733.2,response_natural,keypress(n),rail,SQUID,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_49,completion,1227.3999999999942,232457.89999961853,232450.304,232483.6,233711.0,233714.7999997139,2025-09-11T06:31:21.656Z,233733.2,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_1_0_50_0,timeout,533.8999999999942,233714.89999961853,233700.4,233733.2,234250.4,234251.0,2025-09-11T06:31:22.192Z,234267.1,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_50_1,timeout,33.29999999998836,234251.2999997139,234250.4,234267.1,234283.7,234284.39999961853,2025-09-11T06:31:22.226Z,234300.4,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_1_0_50_2,timeout,33.30000000001746,234284.5,234283.7,234300.4,234317.1,234317.2999997139,2025-09-11T06:31:22.259Z,234333.7,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_50_3,timeout,33.39999999999418,234317.2999997139,234317.1,234333.7,234350.4,234351.0,2025-09-11T06:31:22.292Z,234367.1,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_1_0_50_4,response,649.7999996185245,234351.09999990463,234350.4,234367.1,235016.89999961853,235021.0,2025-09-11T06:31:22.962Z,235033.8,response_manmade,keypress(m),ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_50,completion,1283.6999996185186,233714.89999961853,233700.4,233733.2,235016.89999961853,235021.19999980927,2025-09-11T06:31:22.963Z,235033.8,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_51_0,timeout,533.4000000000233,235021.2999997139,235017.1,235033.8,235550.5,235551.09999990463,2025-09-11T06:31:23.492Z,235567.2,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_1_0_51_1,timeout,32.29999999998836,235551.2999997139,235550.5,235567.2,235582.8,235585.0,2025-09-11T06:31:23.526Z,235599.5,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_1_0_51_2,timeout,34.29999999998836,235585.09999990463,235582.8,235599.5,235617.2,235617.2999997139,2025-09-11T06:31:23.559Z,235633.8,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_1_0_51_3,timeout,33.30000000001746,235617.5,235617.2,235633.8,235650.5,235650.59999990463,2025-09-11T06:31:23.592Z,235667.1,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_1_0_51_4,response,915.7999996185245,235650.69999980927,235650.5,235667.1,236582.89999961853,236586.59999990463,2025-09-11T06:31:24.528Z,236599.9,response_manmade,keypress(m),leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_51,completion,1549.099999618542,235021.2999997139,235017.1,235033.8,236582.89999961853,236586.69999980927,2025-09-11T06:31:24.528Z,236599.9,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_1_0_52_0,timeout,533.8999999999942,236586.89999961853,236583.838,236599.9,237117.2,237117.89999961853,2025-09-11T06:31:25.059Z,237133.8,,,coat,COAT,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_1_0_52_1,timeout,33.40000000002328,237118.2999997139,237117.2,237133.8,237150.5,237151.09999990463,2025-09-11T06:31:25.092Z,237167.2,,,coat,COAT,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_1_0_52_2,timeout,32.29999999998836,237151.19999980927,237150.5,237167.2,237182.8,237185.0,2025-09-11T06:31:25.126Z,237199.5,,,coat,COAT,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_1_0_52_3,timeout,34.29999999998836,237185.09999990463,237182.8,237199.5,237217.2,237217.59999990463,2025-09-11T06:31:25.159Z,237233.8,,,coat,COAT,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_1_0_52_4,response,946.4999997139093,237217.7999997139,237217.2,237233.8,238180.2999997139,238183.7999997139,2025-09-11T06:31:26.125Z,238200.5,response_manmade,keypress(m),coat,COAT,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_1_0_52,completion,1580.3999997139035,236586.89999961853,236583.838,236599.9,238180.2999997139,238184.09999990463,2025-09-11T06:31:26.125Z,238200.5,,,coat,COAT,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_1_0_53_0,timeout,533.3999999999942,238184.19999980927,238183.87,238200.5,238716.3,238718.69999980927,2025-09-11T06:31:26.660Z,238733.9,,,frog,FROG,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_1_0_53_1,timeout,33.30000000001746,238718.89999961853,238716.3,238733.9,238749.6,238751.2999997139,2025-09-11T06:31:26.692Z,238767.2,,,frog,FROG,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_1_0_53_2,timeout,33.39999999999418,238751.39999961853,238749.6,238767.2,238782.9,238785.19999980927,2025-09-11T06:31:26.726Z,238800.6,,,frog,FROG,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_1_0_53_3,timeout,33.39999999999418,238785.2999997139,238782.9,238800.6,238817.2,238817.39999961853,2025-09-11T06:31:26.758Z,238834.0,,,frog,FROG,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_1_0_53_4,response,608.0,238817.5,238817.2,238834.0,239442.0,239445.7999997139,2025-09-11T06:31:27.387Z,239467.2,response_natural,keypress(n),frog,FROG,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_1_0_53,completion,1241.5,238184.19999980927,238183.87,238200.5,239442.0,239446.0,2025-09-11T06:31:27.387Z,239467.2,,,frog,FROG,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_1_0_54_0,timeout,533.3999999999942,239446.19999980927,239434.0,239467.2,239983.9,239984.5,2025-09-11T06:31:27.926Z,240000.6,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
